"","tot.tests","level","d","Ds","contour_FLAG","Da","Ts","Ta","sim","median","lower","upper","objective"
"911",2000,500,0.05,0.865853658536585,0,0.865853658536585,1.15492957746479,1.15492957746479,131,568,416,749,"tot.cases"
"912",2000,500,0.05,0.865853658536585,0,0.865853658536585,1.15492957746479,1.15492957746479,131,5,3,8,"peak.hosp"
"913",2000,500,0.05,0.865853658536585,0,0.865853658536585,1.15492957746479,1.15492957746479,131,0,0,0,"days.above.thresh"
"914",2000,500,0.05,0.865853658536585,0,0.865853658536585,1.15492957746479,1.15492957746479,131,17,11,25,"tot.hosp"
"915",2000,500,0.05,0.865853658536585,0,0.865853658536585,1.15492957746479,1.15492957746479,131,9,5,15,"death"
"916",2000,500,0.05,0.865853658536585,0,0.865853658536585,1.15492957746479,1.15492957746479,131,204,160,252,"sympiso"
"917",2000,500,0.05,0.865853658536585,0,0.865853658536585,1.15492957746479,1.15492957746479,131,227,176,288,"asympiso"
"918",2000,500,0.0809859154929577,1,0,1,1,1,132,576,421,759,"tot.cases"
"919",2000,500,0.0809859154929577,1,0,1,1,1,132,5,3,8,"peak.hosp"
"920",2000,500,0.0809859154929577,1,0,1,1,1,132,0,0,0,"days.above.thresh"
"921",2000,500,0.0809859154929577,1,0,1,1,1,132,17,11,25,"tot.hosp"
"922",2000,500,0.0809859154929577,1,0,1,1,1,132,10,5,15,"death"
"923",2000,500,0.0809859154929577,1,0,1,1,1,132,202,160,250,"sympiso"
"924",2000,500,0.0809859154929577,1,0,1,1,1,132,222,173,280,"asympiso"
"925",2000,500,0.1,1.08385093167702,0,1.08385093167702,0.922636103151863,0.922636103151863,133,574,426,751,"tot.cases"
"926",2000,500,0.1,1.08385093167702,0,1.08385093167702,0.922636103151863,0.922636103151863,133,5,3,8,"peak.hosp"
"927",2000,500,0.1,1.08385093167702,0,1.08385093167702,0.922636103151863,0.922636103151863,133,0,0,0,"days.above.thresh"
"928",2000,500,0.1,1.08385093167702,0,1.08385093167702,0.922636103151863,0.922636103151863,133,17,11,25,"tot.hosp"
"929",2000,500,0.1,1.08385093167702,0,1.08385093167702,0.922636103151863,0.922636103151863,133,10,5,15,"death"
"930",2000,500,0.1,1.08385093167702,0,1.08385093167702,0.922636103151863,0.922636103151863,133,199,159,245,"sympiso"
"931",2000,500,0.1,1.08385093167702,0,1.08385093167702,0.922636103151863,0.922636103151863,133,218,170,272,"asympiso"
"932",2000,500,0.15,1.34926470588235,0,1.34926470588235,0.741144414168937,0.741144414168937,134,583,434,753,"tot.cases"
"933",2000,500,0.15,1.34926470588235,0,1.34926470588235,0.741144414168937,0.741144414168937,134,5,3,8,"peak.hosp"
"934",2000,500,0.15,1.34926470588235,0,1.34926470588235,0.741144414168937,0.741144414168937,134,0,0,0,"days.above.thresh"
"935",2000,500,0.15,1.34926470588235,0,1.34926470588235,0.741144414168937,0.741144414168937,134,17,11,25,"tot.hosp"
"936",2000,500,0.15,1.34926470588235,0,1.34926470588235,0.741144414168937,0.741144414168937,134,10,5,15,"death"
"937",2000,500,0.15,1.34926470588235,0,1.34926470588235,0.741144414168937,0.741144414168937,134,194,155,238,"sympiso"
"938",2000,500,0.15,1.34926470588235,0,1.34926470588235,0.741144414168937,0.741144414168937,134,207,162,258,"asympiso"
"939",2000,500,0.175308641975309,1.5,0,1.5,0.666666666666667,0.666666666666667,135,585,436,755,"tot.cases"
"940",2000,500,0.175308641975309,1.5,0,1.5,0.666666666666667,0.666666666666667,135,5,3,8,"peak.hosp"
"941",2000,500,0.175308641975309,1.5,0,1.5,0.666666666666667,0.666666666666667,135,0,0,0,"days.above.thresh"
"942",2000,500,0.175308641975309,1.5,0,1.5,0.666666666666667,0.666666666666667,135,18,12,25,"tot.hosp"
"943",2000,500,0.175308641975309,1.5,0,1.5,0.666666666666667,0.666666666666667,135,10,5,15,"death"
"944",2000,500,0.175308641975309,1.5,0,1.5,0.666666666666667,0.666666666666667,135,191,152,235,"sympiso"
"945",2000,500,0.175308641975309,1.5,0,1.5,0.666666666666667,0.666666666666667,135,201.5,159,251,"asympiso"
"946",2000,500,0.2,1.68348623853211,0,1.68348623853211,0.594005449591281,0.594005449591281,136,591,439,759,"tot.cases"
"947",2000,500,0.2,1.68348623853211,0,1.68348623853211,0.594005449591281,0.594005449591281,136,5,3,8,"peak.hosp"
"948",2000,500,0.2,1.68348623853211,0,1.68348623853211,0.594005449591281,0.594005449591281,136,0,0,0,"days.above.thresh"
"949",2000,500,0.2,1.68348623853211,0,1.68348623853211,0.594005449591281,0.594005449591281,136,18,12,25,"tot.hosp"
"950",2000,500,0.2,1.68348623853211,0,1.68348623853211,0.594005449591281,0.594005449591281,136,10,5,15,"death"
"951",2000,500,0.2,1.68348623853211,0,1.68348623853211,0.594005449591281,0.594005449591281,136,187,149,228,"sympiso"
"952",2000,500,0.2,1.68348623853211,0,1.68348623853211,0.594005449591281,0.594005449591281,136,195,153,243,"asympiso"
"953",2000,500,0.240116279069767,2,0,2,0.5,0.5,137,592,443,755,"tot.cases"
"954",2000,500,0.240116279069767,2,0,2,0.5,0.5,137,5,3,8,"peak.hosp"
"955",2000,500,0.240116279069767,2,0,2,0.5,0.5,137,0,0,0,"days.above.thresh"
"956",2000,500,0.240116279069767,2,0,2,0.5,0.5,137,17,12,25,"tot.hosp"
"957",2000,500,0.240116279069767,2,0,2,0.5,0.5,137,10,5,15,"death"
"958",2000,500,0.240116279069767,2,0,2,0.5,0.5,137,179,143,218,"sympiso"
"959",2000,500,0.240116279069767,2,0,2,0.5,0.5,137,183,144,226,"asympiso"
"960",2000,500,0.25,2.09659090909091,0,2.09659090909091,0.476964769647696,0.476964769647696,138,596,451.95,760,"tot.cases"
"961",2000,500,0.25,2.09659090909091,0,2.09659090909091,0.476964769647696,0.476964769647696,138,5,3,8,"peak.hosp"
"962",2000,500,0.25,2.09659090909091,0,2.09659090909091,0.476964769647696,0.476964769647696,138,0,0,0,"days.above.thresh"
"963",2000,500,0.25,2.09659090909091,0,2.09659090909091,0.476964769647696,0.476964769647696,138,18,12,25,"tot.hosp"
"964",2000,500,0.25,2.09659090909091,0,2.09659090909091,0.476964769647696,0.476964769647696,138,10,5,15,"death"
"965",2000,500,0.25,2.09659090909091,0,2.09659090909091,0.476964769647696,0.476964769647696,138,177,142,216,"sympiso"
"966",2000,500,0.25,2.09659090909091,0,2.09659090909091,0.476964769647696,0.476964769647696,138,180,143,222,"asympiso"
"967",2000,500,0.287368421052632,2.5,0,2.5,0.4,0.4,139,600,456.95,771,"tot.cases"
"968",2000,500,0.287368421052632,2.5,0,2.5,0.4,0.4,139,5,3,8,"peak.hosp"
"969",2000,500,0.287368421052632,2.5,0,2.5,0.4,0.4,139,0,0,0,"days.above.thresh"
"970",2000,500,0.287368421052632,2.5,0,2.5,0.4,0.4,139,18,11.95,25,"tot.hosp"
"971",2000,500,0.287368421052632,2.5,0,2.5,0.4,0.4,139,10,5,15,"death"
"972",2000,500,0.287368421052632,2.5,0,2.5,0.4,0.4,139,167,135,205,"sympiso"
"973",2000,500,0.287368421052632,2.5,0,2.5,0.4,0.4,139,168,134,209,"asympiso"
"974",2000,500,0.3,2.67910447761194,0,2.67910447761194,0.373259052924791,0.373259052924791,140,603,462,763,"tot.cases"
"975",2000,500,0.3,2.67910447761194,0,2.67910447761194,0.373259052924791,0.373259052924791,140,5,3,8,"peak.hosp"
"976",2000,500,0.3,2.67910447761194,0,2.67910447761194,0.373259052924791,0.373259052924791,140,0,0,0,"days.above.thresh"
"977",2000,500,0.3,2.67910447761194,0,2.67910447761194,0.373259052924791,0.373259052924791,140,18,12,25,"tot.hosp"
"978",2000,500,0.3,2.67910447761194,0,2.67910447761194,0.373259052924791,0.373259052924791,140,10,5,15,"death"
"979",2000,500,0.3,2.67910447761194,0,2.67910447761194,0.373259052924791,0.373259052924791,140,164,132,201,"sympiso"
"980",2000,500,0.3,2.67910447761194,0,2.67910447761194,0.373259052924791,0.373259052924791,140,164,130,202,"asympiso"
"981",2000,500,0.322164948453608,3,0,3,0.333333333333333,0.333333333333333,141,604,465,763,"tot.cases"
"982",2000,500,0.322164948453608,3,0,3,0.333333333333333,0.333333333333333,141,5,3,8,"peak.hosp"
"983",2000,500,0.322164948453608,3,0,3,0.333333333333333,0.333333333333333,141,0,0,0,"days.above.thresh"
"984",2000,500,0.322164948453608,3,0,3,0.333333333333333,0.333333333333333,141,18,12,25,"tot.hosp"
"985",2000,500,0.322164948453608,3,0,3,0.333333333333333,0.333333333333333,141,10,5,15,"death"
"986",2000,500,0.322164948453608,3,0,3,0.333333333333333,0.333333333333333,141,157,127,192,"sympiso"
"987",2000,500,0.322164948453608,3,0,3,0.333333333333333,0.333333333333333,141,155,123,192,"asympiso"
"988",2000,500,0.349545454545455,3.5,0,3.5,0.285714285714286,0.285714285714286,142,607,468,764,"tot.cases"
"989",2000,500,0.349545454545455,3.5,0,3.5,0.285714285714286,0.285714285714286,142,5,3,8,"peak.hosp"
"990",2000,500,0.349545454545455,3.5,0,3.5,0.285714285714286,0.285714285714286,142,0,0,0,"days.above.thresh"
"991",2000,500,0.349545454545455,3.5,0,3.5,0.285714285714286,0.285714285714286,142,18,12,25,"tot.hosp"
"992",2000,500,0.349545454545455,3.5,0,3.5,0.285714285714286,0.285714285714286,142,10,5,15,"death"
"993",2000,500,0.349545454545455,3.5,0,3.5,0.285714285714286,0.285714285714286,142,147,118,180,"sympiso"
"994",2000,500,0.349545454545455,3.5,0,3.5,0.285714285714286,0.285714285714286,142,143,113,178,"asympiso"
"995",2000,500,0.35,3.51086956521739,0,3.51086956521739,0.284829721362229,0.284829721362229,143,607,469,764,"tot.cases"
"996",2000,500,0.35,3.51086956521739,0,3.51086956521739,0.284829721362229,0.284829721362229,143,5,3,8,"peak.hosp"
"997",2000,500,0.35,3.51086956521739,0,3.51086956521739,0.284829721362229,0.284829721362229,143,0,0,0,"days.above.thresh"
"998",2000,500,0.35,3.51086956521739,0,3.51086956521739,0.284829721362229,0.284829721362229,143,18,12,25,"tot.hosp"
"999",2000,500,0.35,3.51086956521739,0,3.51086956521739,0.284829721362229,0.284829721362229,143,10,5,15,"death"
"1000",2000,500,0.35,3.51086956521739,0,3.51086956521739,0.284829721362229,0.284829721362229,143,147,118.95,180,"sympiso"
"1001",2000,500,0.35,3.51086956521739,0,3.51086956521739,0.284829721362229,0.284829721362229,143,143,114,177,"asympiso"
"1002",2000,500,0.372277227722772,4,0,4,0.25,0.25,144,608,472,765,"tot.cases"
"1003",2000,500,0.372277227722772,4,0,4,0.25,0.25,144,5,3,8,"peak.hosp"
"1004",2000,500,0.372277227722772,4,0,4,0.25,0.25,144,0,0,0,"days.above.thresh"
"1005",2000,500,0.372277227722772,4,0,4,0.25,0.25,144,18,12,25,"tot.hosp"
"1006",2000,500,0.372277227722772,4,0,4,0.25,0.25,144,10,5,15,"death"
"1007",2000,500,0.372277227722772,4,0,4,0.25,0.25,144,139,112,169,"sympiso"
"1008",2000,500,0.372277227722772,4,0,4,0.25,0.25,144,134,106,166,"asympiso"
"1009",2000,500,0.388793103448276,4.5,0,4.5,0.222222222222222,0.222222222222222,145,614,479,769,"tot.cases"
"1010",2000,500,0.388793103448276,4.5,0,4.5,0.222222222222222,0.222222222222222,145,5,3,8,"peak.hosp"
"1011",2000,500,0.388793103448276,4.5,0,4.5,0.222222222222222,0.222222222222222,145,0,0,0,"days.above.thresh"
"1012",2000,500,0.388793103448276,4.5,0,4.5,0.222222222222222,0.222222222222222,145,18,12,25,"tot.hosp"
"1013",2000,500,0.388793103448276,4.5,0,4.5,0.222222222222222,0.222222222222222,145,10,5,15,"death"
"1014",2000,500,0.388793103448276,4.5,0,4.5,0.222222222222222,0.222222222222222,145,132,105,160,"sympiso"
"1015",2000,500,0.388793103448276,4.5,0,4.5,0.222222222222222,0.222222222222222,145,126,100,155,"asympiso"
"1016",2000,500,0.4,4.91935483870968,0,4.91935483870968,0.20327868852459,0.20327868852459,146,621,482.95,779.05,"tot.cases"
"1017",2000,500,0.4,4.91935483870968,0,4.91935483870968,0.20327868852459,0.20327868852459,146,5,3,8,"peak.hosp"
"1018",2000,500,0.4,4.91935483870968,0,4.91935483870968,0.20327868852459,0.20327868852459,146,0,0,0,"days.above.thresh"
"1019",2000,500,0.4,4.91935483870968,0,4.91935483870968,0.20327868852459,0.20327868852459,146,18,12,25,"tot.hosp"
"1020",2000,500,0.4,4.91935483870968,0,4.91935483870968,0.20327868852459,0.20327868852459,146,10,5,15,"death"
"1021",2000,500,0.4,4.91935483870968,0,4.91935483870968,0.20327868852459,0.20327868852459,146,125,100,154,"sympiso"
"1022",2000,500,0.4,4.91935483870968,0,4.91935483870968,0.20327868852459,0.20327868852459,146,119,94,149,"asympiso"
"1023",2000,500,0.402577319587629,5,0,5,0.2,0.2,147,620,481,777,"tot.cases"
"1024",2000,500,0.402577319587629,5,0,5,0.2,0.2,147,5,3,8,"peak.hosp"
"1025",2000,500,0.402577319587629,5,0,5,0.2,0.2,147,0,0,0,"days.above.thresh"
"1026",2000,500,0.402577319587629,5,0,5,0.2,0.2,147,18,12,25,"tot.hosp"
"1027",2000,500,0.402577319587629,5,0,5,0.2,0.2,147,10,5,15,"death"
"1028",2000,500,0.402577319587629,5,0,5,0.2,0.2,147,125,100,152,"sympiso"
"1029",2000,500,0.402577319587629,5,0,5,0.2,0.2,147,119,93,148,"asympiso"
"1030",2000,500,0.416981132075472,5.5,0,5.5,0.181818181818182,0.181818181818182,148,616,481,771,"tot.cases"
"1031",2000,500,0.416981132075472,5.5,0,5.5,0.181818181818182,0.181818181818182,148,5,3,8,"peak.hosp"
"1032",2000,500,0.416981132075472,5.5,0,5.5,0.181818181818182,0.181818181818182,148,0,0,0,"days.above.thresh"
"1033",2000,500,0.416981132075472,5.5,0,5.5,0.181818181818182,0.181818181818182,148,18,12,25,"tot.hosp"
"1034",2000,500,0.416981132075472,5.5,0,5.5,0.181818181818182,0.181818181818182,148,10,5,15,"death"
"1035",2000,500,0.416981132075472,5.5,0,5.5,0.181818181818182,0.181818181818182,148,117,93,145,"sympiso"
"1036",2000,500,0.416981132075472,5.5,0,5.5,0.181818181818182,0.181818181818182,148,111,87,138.05,"asympiso"
"1037",2000,500,0.427777777777778,6,0,6,0.166666666666667,0.166666666666667,149,620,483,765.05,"tot.cases"
"1038",2000,500,0.427777777777778,6,0,6,0.166666666666667,0.166666666666667,149,5,3,8,"peak.hosp"
"1039",2000,500,0.427777777777778,6,0,6,0.166666666666667,0.166666666666667,149,0,0,0,"days.above.thresh"
"1040",2000,500,0.427777777777778,6,0,6,0.166666666666667,0.166666666666667,149,18,12,25,"tot.hosp"
"1041",2000,500,0.427777777777778,6,0,6,0.166666666666667,0.166666666666667,149,10,5,15,"death"
"1042",2000,500,0.427777777777778,6,0,6,0.166666666666667,0.166666666666667,149,111,89,137,"sympiso"
"1043",2000,500,0.427777777777778,6,0,6,0.166666666666667,0.166666666666667,149,105,82,131,"asympiso"
"1044",2000,500,0.437068965517241,6.5,0,6.5,0.153846153846154,0.153846153846154,150,619,483,766,"tot.cases"
"1045",2000,500,0.437068965517241,6.5,0,6.5,0.153846153846154,0.153846153846154,150,5,3,8,"peak.hosp"
"1046",2000,500,0.437068965517241,6.5,0,6.5,0.153846153846154,0.153846153846154,150,0,0,0,"days.above.thresh"
"1047",2000,500,0.437068965517241,6.5,0,6.5,0.153846153846154,0.153846153846154,150,18,12,25,"tot.hosp"
"1048",2000,500,0.437068965517241,6.5,0,6.5,0.153846153846154,0.153846153846154,150,10,5,15,"death"
"1049",2000,500,0.437068965517241,6.5,0,6.5,0.153846153846154,0.153846153846154,150,106,84,130,"sympiso"
"1050",2000,500,0.437068965517241,6.5,0,6.5,0.153846153846154,0.153846153846154,150,99,78,125,"asympiso"
"1051",2000,500,0.44390243902439,7,0,7,0.142857142857143,0.142857142857143,151,624,487.95,775.05,"tot.cases"
"1052",2000,500,0.44390243902439,7,0,7,0.142857142857143,0.142857142857143,151,5,3,8,"peak.hosp"
"1053",2000,500,0.44390243902439,7,0,7,0.142857142857143,0.142857142857143,151,0,0,0,"days.above.thresh"
"1054",2000,500,0.44390243902439,7,0,7,0.142857142857143,0.142857142857143,151,18,12,25,"tot.hosp"
"1055",2000,500,0.44390243902439,7,0,7,0.142857142857143,0.142857142857143,151,10,5,15,"death"
"1056",2000,500,0.44390243902439,7,0,7,0.142857142857143,0.142857142857143,151,102,81,125,"sympiso"
"1057",2000,500,0.44390243902439,7,0,7,0.142857142857143,0.142857142857143,151,95,74,119,"asympiso"
"1058",2000,500,0.45,7.40871934604905,0,7.40871934604905,0.134976094152262,0.134976094152262,152,627,489,779.05,"tot.cases"
"1059",2000,500,0.45,7.40871934604905,0,7.40871934604905,0.134976094152262,0.134976094152262,152,5,3,8,"peak.hosp"
"1060",2000,500,0.45,7.40871934604905,0,7.40871934604905,0.134976094152262,0.134976094152262,152,0,0,0,"days.above.thresh"
"1061",2000,500,0.45,7.40871934604905,0,7.40871934604905,0.134976094152262,0.134976094152262,152,18,12,25,"tot.hosp"
"1062",2000,500,0.45,7.40871934604905,0,7.40871934604905,0.134976094152262,0.134976094152262,152,10,5,15,"death"
"1063",2000,500,0.45,7.40871934604905,0,7.40871934604905,0.134976094152262,0.134976094152262,152,98,77,121,"sympiso"
"1064",2000,500,0.45,7.40871934604905,0,7.40871934604905,0.134976094152262,0.134976094152262,152,92,71,115,"asympiso"
"1065",2000,500,0.451531778692273,7.5,0,7.5,0.133333333333333,0.133333333333333,153,626.5,484.95,778,"tot.cases"
"1066",2000,500,0.451531778692273,7.5,0,7.5,0.133333333333333,0.133333333333333,153,5,3,8,"peak.hosp"
"1067",2000,500,0.451531778692273,7.5,0,7.5,0.133333333333333,0.133333333333333,153,0,0,0,"days.above.thresh"
"1068",2000,500,0.451531778692273,7.5,0,7.5,0.133333333333333,0.133333333333333,153,18,12,25,"tot.hosp"
"1069",2000,500,0.451531778692273,7.5,0,7.5,0.133333333333333,0.133333333333333,153,10,5,15,"death"
"1070",2000,500,0.451531778692273,7.5,0,7.5,0.133333333333333,0.133333333333333,153,97,77,120,"sympiso"
"1071",2000,500,0.451531778692273,7.5,0,7.5,0.133333333333333,0.133333333333333,153,90,70,114,"asympiso"
"1072",2000,500,0.456880733944954,8,0,8,0.125,0.125,154,632,488,779,"tot.cases"
"1073",2000,500,0.456880733944954,8,0,8,0.125,0.125,154,5,3,8,"peak.hosp"
"1074",2000,500,0.456880733944954,8,0,8,0.125,0.125,154,0,0,0,"days.above.thresh"
"1075",2000,500,0.456880733944954,8,0,8,0.125,0.125,154,18,12,25,"tot.hosp"
"1076",2000,500,0.456880733944954,8,0,8,0.125,0.125,154,10,5,15,"death"
"1077",2000,500,0.456880733944954,8,0,8,0.125,0.125,154,94,74,116,"sympiso"
"1078",2000,500,0.456880733944954,8,0,8,0.125,0.125,154,87,67,109,"asympiso"
"1079",5000,500,0.05,2.42962962962963,0,2.42962962962963,0.411585365853659,0.411585365853659,155,576,430.95,748,"tot.cases"
"1080",5000,500,0.05,2.42962962962963,0,2.42962962962963,0.411585365853659,0.411585365853659,155,5,3,8,"peak.hosp"
"1081",5000,500,0.05,2.42962962962963,0,2.42962962962963,0.411585365853659,0.411585365853659,155,0,0,0,"days.above.thresh"
"1082",5000,500,0.05,2.42962962962963,0,2.42962962962963,0.411585365853659,0.411585365853659,155,18,11,25,"tot.hosp"
"1083",5000,500,0.05,2.42962962962963,0,2.42962962962963,0.411585365853659,0.411585365853659,155,10,5,15,"death"
"1084",5000,500,0.05,2.42962962962963,0,2.42962962962963,0.411585365853659,0.411585365853659,155,132,103,165,"sympiso"
"1085",5000,500,0.05,2.42962962962963,0,2.42962962962963,0.411585365853659,0.411585365853659,155,282,224,349,"asympiso"
"1086",5000,500,0.063768115942029,2.5,0,2.5,0.4,0.4,156,577.5,429,746,"tot.cases"
"1087",5000,500,0.063768115942029,2.5,0,2.5,0.4,0.4,156,5,3,8,"peak.hosp"
"1088",5000,500,0.063768115942029,2.5,0,2.5,0.4,0.4,156,0,0,0,"days.above.thresh"
"1089",5000,500,0.063768115942029,2.5,0,2.5,0.4,0.4,156,18,11,25,"tot.hosp"
"1090",5000,500,0.063768115942029,2.5,0,2.5,0.4,0.4,156,10,5,15,"death"
"1091",5000,500,0.063768115942029,2.5,0,2.5,0.4,0.4,156,131,102,164,"sympiso"
"1092",5000,500,0.063768115942029,2.5,0,2.5,0.4,0.4,156,280,220,345,"asympiso"
"1093",5000,500,0.1,2.70833333333333,0,2.70833333333333,0.369230769230769,0.369230769230769,157,580,433,743,"tot.cases"
"1094",5000,500,0.1,2.70833333333333,0,2.70833333333333,0.369230769230769,0.369230769230769,157,5,3,8,"peak.hosp"
"1095",5000,500,0.1,2.70833333333333,0,2.70833333333333,0.369230769230769,0.369230769230769,157,0,0,0,"days.above.thresh"
"1096",5000,500,0.1,2.70833333333333,0,2.70833333333333,0.369230769230769,0.369230769230769,157,18,12,25,"tot.hosp"
"1097",5000,500,0.1,2.70833333333333,0,2.70833333333333,0.369230769230769,0.369230769230769,157,10,5,15,"death"
"1098",5000,500,0.1,2.70833333333333,0,2.70833333333333,0.369230769230769,0.369230769230769,157,129,101,161,"sympiso"
"1099",5000,500,0.1,2.70833333333333,0,2.70833333333333,0.369230769230769,0.369230769230769,157,269,213,332,"asympiso"
"1100",5000,500,0.142168674698795,3,0,3,0.333333333333333,0.333333333333333,158,586,439,750,"tot.cases"
"1101",5000,500,0.142168674698795,3,0,3,0.333333333333333,0.333333333333333,158,5,3,8,"peak.hosp"
"1102",5000,500,0.142168674698795,3,0,3,0.333333333333333,0.333333333333333,158,0,0,0,"days.above.thresh"
"1103",5000,500,0.142168674698795,3,0,3,0.333333333333333,0.333333333333333,158,18,12,25,"tot.hosp"
"1104",5000,500,0.142168674698795,3,0,3,0.333333333333333,0.333333333333333,158,10,5,15,"death"
"1105",5000,500,0.142168674698795,3,0,3,0.333333333333333,0.333333333333333,158,127.5,99,159,"sympiso"
"1106",5000,500,0.142168674698795,3,0,3,0.333333333333333,0.333333333333333,158,258,205,318,"asympiso"
"1107",5000,500,0.15,3.06190476190476,0,3.06190476190476,0.326594090202177,0.326594090202177,159,588,438.95,751.05,"tot.cases"
"1108",5000,500,0.15,3.06190476190476,0,3.06190476190476,0.326594090202177,0.326594090202177,159,5,3,8,"peak.hosp"
"1109",5000,500,0.15,3.06190476190476,0,3.06190476190476,0.326594090202177,0.326594090202177,159,0,0,0,"days.above.thresh"
"1110",5000,500,0.15,3.06190476190476,0,3.06190476190476,0.326594090202177,0.326594090202177,159,18,12,25,"tot.hosp"
"1111",5000,500,0.15,3.06190476190476,0,3.06190476190476,0.326594090202177,0.326594090202177,159,10,5,15,"death"
"1112",5000,500,0.15,3.06190476190476,0,3.06190476190476,0.326594090202177,0.326594090202177,159,127,99,157,"sympiso"
"1113",5000,500,0.15,3.06190476190476,0,3.06190476190476,0.326594090202177,0.326594090202177,159,256,203,315.05,"asympiso"
"1114",5000,500,0.2,3.48795180722892,0,3.48795180722892,0.286701208981002,0.286701208981002,160,589,441,751,"tot.cases"
"1115",5000,500,0.2,3.48795180722892,0,3.48795180722892,0.286701208981002,0.286701208981002,160,5,3,8,"peak.hosp"
"1116",5000,500,0.2,3.48795180722892,0,3.48795180722892,0.286701208981002,0.286701208981002,160,0,0,0,"days.above.thresh"
"1117",5000,500,0.2,3.48795180722892,0,3.48795180722892,0.286701208981002,0.286701208981002,160,18,12,25,"tot.hosp"
"1118",5000,500,0.2,3.48795180722892,0,3.48795180722892,0.286701208981002,0.286701208981002,160,10,5,15,"death"
"1119",5000,500,0.2,3.48795180722892,0,3.48795180722892,0.286701208981002,0.286701208981002,160,122,96,151.05,"sympiso"
"1120",5000,500,0.2,3.48795180722892,0,3.48795180722892,0.286701208981002,0.286701208981002,160,239,190,295,"asympiso"
"1121",5000,500,0.201282051282051,3.5,0,3.5,0.285714285714286,0.285714285714286,161,590,445.95,753.05,"tot.cases"
"1122",5000,500,0.201282051282051,3.5,0,3.5,0.285714285714286,0.285714285714286,161,5,3,8,"peak.hosp"
"1123",5000,500,0.201282051282051,3.5,0,3.5,0.285714285714286,0.285714285714286,161,0,0,0,"days.above.thresh"
"1124",5000,500,0.201282051282051,3.5,0,3.5,0.285714285714286,0.285714285714286,161,18,11,25,"tot.hosp"
"1125",5000,500,0.201282051282051,3.5,0,3.5,0.285714285714286,0.285714285714286,161,10,5,15,"death"
"1126",5000,500,0.201282051282051,3.5,0,3.5,0.285714285714286,0.285714285714286,161,122,96,153,"sympiso"
"1127",5000,500,0.201282051282051,3.5,0,3.5,0.285714285714286,0.285714285714286,161,239,190,294,"asympiso"
"1128",5000,500,0.245212765957447,4,0,4,0.25,0.25,162,592,450,760,"tot.cases"
"1129",5000,500,0.245212765957447,4,0,4,0.25,0.25,162,5,3,8,"peak.hosp"
"1130",5000,500,0.245212765957447,4,0,4,0.25,0.25,162,0,0,0,"days.above.thresh"
"1131",5000,500,0.245212765957447,4,0,4,0.25,0.25,162,18,12,25,"tot.hosp"
"1132",5000,500,0.245212765957447,4,0,4,0.25,0.25,162,10,5,15,"death"
"1133",5000,500,0.245212765957447,4,0,4,0.25,0.25,162,118,92,146,"sympiso"
"1134",5000,500,0.245212765957447,4,0,4,0.25,0.25,162,222,177,275,"asympiso"
"1135",5000,500,0.25,4.0703125,0,4.0703125,0.245681381957774,0.245681381957774,163,598,453,755,"tot.cases"
"1136",5000,500,0.25,4.0703125,0,4.0703125,0.245681381957774,0.245681381957774,163,5,3,8,"peak.hosp"
"1137",5000,500,0.25,4.0703125,0,4.0703125,0.245681381957774,0.245681381957774,163,0,0,0,"days.above.thresh"
"1138",5000,500,0.25,4.0703125,0,4.0703125,0.245681381957774,0.245681381957774,163,18,12,25,"tot.hosp"
"1139",5000,500,0.25,4.0703125,0,4.0703125,0.245681381957774,0.245681381957774,163,10,5,15,"death"
"1140",5000,500,0.25,4.0703125,0,4.0703125,0.245681381957774,0.245681381957774,163,117,92,145,"sympiso"
"1141",5000,500,0.25,4.0703125,0,4.0703125,0.245681381957774,0.245681381957774,163,222,175,270,"asympiso"
"1142",5000,500,0.279891304347826,4.5,0,4.5,0.222222222222222,0.222222222222222,164,596,453,755,"tot.cases"
"1143",5000,500,0.279891304347826,4.5,0,4.5,0.222222222222222,0.222222222222222,164,5,3,8,"peak.hosp"
"1144",5000,500,0.279891304347826,4.5,0,4.5,0.222222222222222,0.222222222222222,164,0,0,0,"days.above.thresh"
"1145",5000,500,0.279891304347826,4.5,0,4.5,0.222222222222222,0.222222222222222,164,18,12,25,"tot.hosp"
"1146",5000,500,0.279891304347826,4.5,0,4.5,0.222222222222222,0.222222222222222,164,10,5,15,"death"
"1147",5000,500,0.279891304347826,4.5,0,4.5,0.222222222222222,0.222222222222222,164,112,88,140,"sympiso"
"1148",5000,500,0.279891304347826,4.5,0,4.5,0.222222222222222,0.222222222222222,164,208,166,255,"asympiso"
"1149",5000,500,0.3,4.86274509803922,0,4.86274509803922,0.205645161290323,0.205645161290323,165,602,457,758,"tot.cases"
"1150",5000,500,0.3,4.86274509803922,0,4.86274509803922,0.205645161290323,0.205645161290323,165,5,3,8,"peak.hosp"
"1151",5000,500,0.3,4.86274509803922,0,4.86274509803922,0.205645161290323,0.205645161290323,165,0,0,0,"days.above.thresh"
"1152",5000,500,0.3,4.86274509803922,0,4.86274509803922,0.205645161290323,0.205645161290323,165,18,12,25,"tot.hosp"
"1153",5000,500,0.3,4.86274509803922,0,4.86274509803922,0.205645161290323,0.205645161290323,165,10,5,15,"death"
"1154",5000,500,0.3,4.86274509803922,0,4.86274509803922,0.205645161290323,0.205645161290323,165,110,85,136,"sympiso"
